user_time,system_time,cpu_percent,wallclock_time,max_rss
80.885,72.917,99.90%,153.955,29740
88.695,64.416,99.98%,153.136,29724
105.742,46.710,99.86%,152.667,29628
101.755,50.995,99.86%,152.963,30232
102.397,49.067,99.94%,151.560,29736
102.324,50.716,99.99%,153.054,29792
84.417,68.451,99.91%,152.998,30204
88.080,65.167,99.96%,153.304,30128
98.257,55.190,99.96%,153.507,29796
83.177,71.543,99.94%,154.814,30176
85.871,66.727,99.93%,152.698,29724
96.008,56.174,99.92%,152.306,30224
87.930,63.840,99.99%,151.787,29696
80.734,72.556,99.96%,153.355,30172
90.877,62.988,99.64%,154.415,30216
103.085,51.638,99.91%,154.869,30228
92.146,59.971,99.96%,152.181,30280
108.748,68.325,99.71%,177.591,30184
87.088,67.081,99.99%,154.181,30240
95.648,59.547,99.73%,155.616,30228
106.834,47.370,99.94%,154.302,30120
92.574,60.465,99.81%,153.326,30116
93.276,60.607,99.93%,153.995,30152
72.591,80.544,99.98%,153.159,30116
102.888,51.235,99.94%,154.211,30168
74.752,78.495,99.73%,153.669,30180
74.967,78.713,99.99%,153.696,30120
86.592,67.126,99.99%,153.735,30136
97.872,54.876,99.90%,152.903,30136
108.358,44.196,99.99%,152.573,30200
91.399,63.318,99.88%,154.895,30216
94.891,59.057,99.93%,154.053,30220
92.469,60.392,99.99%,152.878,30152
88.877,64.550,99.93%,153.528,30140
97.183,56.526,99.93%,153.810,30224
84.307,68.104,99.93%,152.511,30220
104.431,48.280,99.94%,152.799,30184
100.901,52.347,99.64%,153.803,29728
96.201,56.050,99.99%,152.270,29704
91.020,63.458,99.95%,154.559,30116
100.095,52.894,99.92%,153.112,30108
88.955,65.296,99.94%,154.347,30224
100.937,52.547,99.99%,153.501,30116
95.217,56.012,99.90%,151.381,29724
87.244,64.372,99.86%,151.831,29724
